FID,EndStationID,BUS_DIST,METRO_DIST,RAIL_DIST,CAZ_DIST,RetailCoverS,RetailRatio,ResCoverS,ResidentRatio,ParkCoverS,ParkRatio,CommerCoverS,CommerRatio,MetroCommu,BusCommute,Deprivatio,AllusualRe,JobDensity,StudentRat,Deprivatio,NoCar,OfficeWork,MetroCommu,BusCommute,CarorVanCo,CycleCommu,RoadDen,POPDEN,counts,count_ratio
277,768,45.6024604,710.7548629,851.6025973,5260.879649,31119.69922,0.008831766,1202.541016,4.63386E-05,12027.90234,0.001035076,66519.6875,0.015085758,0.19599191,0.151447661,0.16451234,1907,0.748833593,0.125194401,0.016451234,0.50996483,0.235448348,0.195991091,0.151447661,0.16481069,0.160356347,0.01206103,0.022034968,9271,0.001095514
479,769,434.7200077,656.3332629,638.5535826,6529.744386,71454.5,0.020278776,470466,0.018128902,225326.0781,0.01939072,73322.49219,0.016628541,0.229166667,0.89583333,0.35869565,2043,0.859565807,0.074626866,0.035869565,0.477741585,0.234948605,0.229166667,0.089583333,0.185416667,0.120833333,0.019243401,0.019161563,10122,0.001196073
661,770,223.0331785,184.0955001,223.5306982,5627.312659,18393.59961,0.005220101,391592.0938,0.015089581,5801.466797,0.000499253,1831.559814,0.000415373,0.29754612,0.125766871,0.4988359,1369,0.784603997,0.076980015,0.049088359,0.644662921,0.238130022,0.297546012,0.125766871,0.156441718,0.134969325,0.01083742,0.019309802,6483,0.000766068
126,771,366.9406822,516.4058732,405.4900845,6233.952702,33422,0.009485159,170447.4844,0.006568011,26420.77344,0.002273673,244630.4531,0.055478851,0.22489,0.18826459,0.135783,1592,0.895628415,0.055191257,0.130057803,0.652616279,0.256909548,0.2200489,0.188264059,0.232273839,0.061124694,0.005303168,0.012509372,2669,0.000315384
672,772,19.2605183,23.75372242,40.37949788,1979.980134,37058.80078,0.010517282,349491.9063,0.013467295,39566.96094,0.003404985,5444.348145,0.001234704,0.28682175,0.255813953,0.575356,1632,0.891576314,0.065054212,0.057503506,0.671787709,0.316176471,0.286821705,0.255813953,0.141472868,0.11627907,0.023137848,0.018802406,12649,0.001494678
231,773,164.5691405,206.8257221,250.9479147,2769.70148,906.0759888,0.000257144,38606.125,0.001487646,55675.10547,0.004791191,490194.75,0.111169485,0.186379928,0.39426523,0.45613,1392,0.722580645,0.134562212,0.004561003,0.829157175,0.200431034,0.186379928,0.039426523,0.039426523,0.139784946,0.02900625,0.002177214,7566,0.000894042
776,774,348.6701397,639.2479801,353.2811524,8176.543983,0,0,0,0,0,0,0,0,0.289473684,0.78947368,0.8278146,1222,0.746164575,0.09623431,0.008278146,0.372516556,0.155482815,0.289473684,0.078947368,0.157894737,0.194736842,0.028919706,0.003425064,3971,0.000469236
742,775,317.7091803,354.0825009,296.016179,7826.284812,4208.399902,0.001194343,89941.01563,0.00346578,339366.1563,0.029204583,0,0,0.25577763,0.1456621,0.291239,1345,0.819492107,0.076870281,0.029010239,0.463373083,0.162825279,0.255707763,0.100456621,0.168949772,0.136986301,1.205011609,0.005874231,5908,0.000698123
735,777,279.3324166,307.9796221,459.4969119,8300.172402,13168.40039,0.00373719,408876.7188,0.015755625,57739.30859,0.004968829,0,0,0.24414625,0.126953125,0.1354418,1974,0.907016061,0.051563821,0.013544018,0.593891403,0.259371834,0.244140625,0.126953125,0.158203125,0.1171875,0.072701268,0.018251097,3246,0.000383566
561,779,95.22244795,121.4356016,103.8161089,5462.458667,38242.30078,0.010853159,464893.7813,0.017914182,110202.2188,0.009483591,35120.13672,0.007964768,0.234693878,0.15361224,0.8649789,1098,0.672897196,0.169262721,0.08649789,0.782881002,0.267759563,0.234693878,0.153061224,0.108843537,0.068027211,0.007349001,0.005756565,11091,0.001310576
216,780,45.17601567,1036.338217,51.46593196,5926.874899,1271.25,0.000360781,1624.566162,6.26009E-05,81869.14063,0.007045352,926.2116089,0.000210052,,,,,,,,,,,,,,0.038994226,,15666,0.001851184
279,781,32.21130322,63.4131862,205.6410214,5201.453996,90692,0.025738376,263497.0938,0.010153577,29120.90234,0.002506036,211031.2969,0.047859021,0.215469613,0.55248619,0.24118738,1082,0.813891362,0.071237756,0.024118738,0.553271028,0.16728281,0.215469613,0.055248619,0.149171271,0.044198895,0.267101306,0.005724502,7907,0.000934336
465,782,364.1934397,380.7697614,380.2938833,2627.611536,633.0020142,0.000179646,458254.5313,0.017658346,64268.58984,0.005530715,1054.665039,0.000239184,0.362997658,0.93676815,0.39278132,1873,0.799753796,0.077964711,0.039278132,0.640042599,0.227976508,0.362997658,0.093676815,0.152224824,0.079625293,0.100296389,0.01402313,10751,0.0012704
470,783,124.9044146,373.3453417,388.146673,3113.548408,5701.27002,0.00161802,342187.75,0.013185837,139671.9531,0.012019646,5077.932129,0.001151606,,,,,,,,,,,,,,0.015111145,,13440,0.001588147
507,784,93.14985397,566.7818325,79.55494134,7327.199711,16002.09961,0.004541393,170796.2031,0.006581448,40874.27344,0.003517487,2111.623535,0.000478887,,,,,,,,,,,,,,0.06269796,,12098,0.001429569
761,786,468.4695253,860.1957858,600.3343593,7531.911954,0,0,264594.125,0.01019585,9013.908203,0.000775703,0,0,,,,,,,,,,,,,,0.050075478,,8559,0.00101138
490,787,349.9525831,735.722016,389.4844971,5025.652731,15309.5,0.004344834,248887.125,0.009590598,99864.92969,0.008594003,40941.03125,0.009284868,,,,,,,,,,,,,,0.051942709,,10721,0.001266855
350,788,125.9645367,278.8047474,299.8898298,5932.110067,82019.70313,0.023277179,1978.146606,7.62258E-05,13997.28711,0.001204554,219880.8281,0.049865974,0.23211747,0.1439621,0.5563913,2450,0.812438302,0.084896347,0.055063913,0.613569322,0.277959184,0.232011747,0.143906021,0.193832599,0.170337739,0.055147107,0.00494251,7961,0.000940717
716,789,234.2880841,672.5661552,555.6095844,7507.121379,29542.40039,0.008384129,197590.1563,0.007613924,348382.5938,0.029980504,0,0,,,,,,,,,,,,,,0.06173465,,14748,0.001742708
213,790,78.75069822,90.58240153,104.0126688,7078.298786,36010.10156,0.010219661,114566.7578,0.004414707,55455.32031,0.004772278,93035.46094,0.021099174,,,,,,,,,,,,,,0.028747413,,10410,0.001230105
480,792,58.10421299,175.5373447,173.3884754,7962.573585,38111.5,0.010816038,210110.3281,0.008096376,24196.02734,0.00208222,414178.3438,0.093930001,0.1763675,0.1236225,0.243243,1952,0.812457684,0.092078538,0.02430243,0.718637993,0.195184426,0.170603675,0.102362205,0.120734908,0.102362205,0.063537907,0.008380922,12592,0.001487943
515,793,93.45744889,290.0193989,399.9651323,2682.232908,32086.09961,0.00910603,207709.5625,0.008003865,73527.74219,0.006327523,20284.97266,0.004600355,,,,,,,,,,,,,,0.009439415,,6232,0.000736409
639,794,470.7377475,659.7625747,729.9980237,8041.877748,52752.60156,0.01497118,345093.3438,0.013297801,9261.438477,0.000797005,2473.33667,0.000560919,0.215384615,0.24923769,0.6588757,1111,0.797790994,0.095157179,0.065088757,0.650197628,0.292529253,0.215384615,0.249230769,0.141538462,0.175384615,0.038899719,0.011866017,8058,0.000952179
628,795,34.90551941,119.7398172,194.6476847,6454.272645,108989,0.030931062,424506.5625,0.016357904,289797.0938,0.024938855,1905.69873,0.000432186,,,,,,,,,,,,,,0.080642112,,6020,0.000711358
38,796,50.43408337,172.9974794,183.0456401,7110.743947,3024.199951,0.000858267,2287.586426,8.81497E-05,20831.66406,0.001792695,1645.557251,0.00037319,,,,,,,,,,,,,,0.189804454,,7955,0.000940008
32,797,109.3881431,239.542661,304.8059983,7847.5533,22048.30078,0.006257304,198422.5156,0.007645998,14663.60059,0.001261895,799.1137695,0.000181228,0.166661,0.178787879,0.15785124,1501,0.896955504,0.042154567,0.105785124,0.770627063,0.219853431,0.160606061,0.178787879,0.106060606,0.081818182,0.049974282,0.009375507,10703,0.001264728
43,798,54.58918352,67.65496869,123.1625482,7735.096435,1443.199951,0.00040958,263749.9375,0.01016332,42896.78906,0.003691537,84341.04688,0.019127399,0.165697674,0.177325581,0.113928,1447,0.784328358,0.112686567,0.101030928,0.770020534,0.237733241,0.165697674,0.177325581,0.139534884,0.078488372,0.124241839,0.018787125,12155,0.001436304
619,799,61.05935637,217.7394775,273.0177925,8210.747152,122421,0.034743061,357513.9375,0.013776415,21649.74414,0.001863096,13809.63184,0.003131836,0.2459292,0.626348,0.1446482,2002,0.765022422,0.116591928,0.014464802,0.733140655,0.239260739,0.204592902,0.06263048,0.077244259,0.045929019,0.554927055,0.002949822,7082,0.00083685
411,800,316.8690783,491.6858395,403.4454841,4102.142619,104563,0.029674964,326832.5625,0.012594142,102207.7656,0.008795618,2784.782227,0.000631551,0.195918367,0.18775512,0.1923769,2037,0.707216495,0.118556701,0.019230769,0.72139738,0.240549828,0.195918367,0.187755102,0.151020408,0.153061224,0.094078424,0.007707254,15696,0.001854729
421,801,11.84367918,488.9316741,502.6124532,6749.266029,24393.90039,0.006922985,418436.3125,0.016123994,8834.913086,0.0007603,404025.125,0.091627389,,,,,,,,,,,,,,1.288657636,,10259,0.001212262
262,802,57.12162793,571.3571557,569.4040744,8371.128362,11512.7002,0.003267303,233872.1094,0.00901201,18001.65625,0.001549155,45209.5,0.010252898,0.28774584,0.2957564,0.589846,1771,0.841334418,0.077298617,0.058908046,0.697707736,0.37323546,0.208774584,0.295007564,0.17397882,0.054462935,0.051298465,0.024387468,10164,0.001201036
222,803,18.53465226,459.43708,488.6792359,6110.343767,23664.5,0.006715982,94558.64063,0.003643716,13541.91602,0.001165367,15132.82324,0.003431918,,,,,,,,,,,,,,0.301781617,,6158,0.000727665
3,804,195.4268581,168.7155541,290.2530692,3738.2446,24387.5,0.006921169,103580.3672,0.003991358,11426.70703,0.00098334,4809.179199,0.001090656,,,,,,,,,,,,,,0.014800417,,18282,0.002160306
357,805,371.3430496,739.4676636,62.59828792,7113.58452,6615.830078,0.001877572,1335.810181,5.1474E-05,7252.553223,0.000624128,1160.087646,0.000263092,0.19631918,0.22858896,0.11588785,1234,0.540709812,0.36743215,0.11588785,0.667917448,0.264181524,0.196319018,0.220858896,0.180981595,0.067484663,0.186187156,0.023293261,6760,0.0007988
50,806,163.074094,454.5939109,553.009254,6987.718699,25622.30078,0.007271605,930.5151367,3.58564E-05,37152.10156,0.003197171,9657.488281,0.002190187,,,,,,,,,,,,,,0.050678601,,10228,0.001208599
46,807,453.9230936,435.9878721,463.9949592,6914.339169,41989.39844,0.011916585,1978.146606,7.62258E-05,7627.562012,0.000656399,1795.933594,0.000407293,0.13546798,0.224137931,0.13774147,1599,0.835486064,0.07885792,0.137741047,0.681881051,0.253908693,0.13546798,0.224137931,0.18226601,0.083743842,0.979928165,0.015136925,10342,0.00122207
531,808,49.57216981,100.5631453,70.170134,6033.45318,916.7189941,0.000260165,357075.9063,0.013759536,85670.0625,0.007372445,1001.225708,0.000227064,0.31842153,0.115789474,0.27456647,1645,0.834527221,0.07234957,0.027456647,0.533236994,0.23100304,0.318421053,0.115789474,0.165789474,0.152631579,0.461869269,0.010543808,13472,0.001591929
31,809,130.8964616,173.3470482,155.3930833,6773.912295,128610,0.036499499,162893.0625,0.006276909,25671.16211,0.002209164,6243.152344,0.001415862,0.187279152,0.15547732,0.3674547,1412,0.855994152,0.076754386,0.036745407,0.808093995,0.200424929,0.187279152,0.155477032,0.06360424,0.084805654,2.118232867,0.00314983,8954,0.001058056
178,810,143.6399593,335.507098,519.4769484,6125.653131,11804.59961,0.003350144,383878.125,0.014792331,25105.48242,0.002160484,194670.5781,0.044148633,0.16796875,0.115625,0.4523697,1291,0.823773324,0.0967519,0.045023697,0.671394799,0.198295895,0.16796875,0.1015625,0.16015625,0.12109375,0.241055331,0.009211494,12654,0.001495269
547,811,71.16584019,396.8144782,418.9233392,4034.908337,7746.580078,0.002198478,607501.5,0.023409418,73069.83594,0.006288117,4668.641602,0.001058784,0.456193353,0.321148,0.18735363,1597,0.779267203,0.138516533,0.018735363,0.661214953,0.207263619,0.456193353,0.03021148,0.102719033,0.099697885,0,0.003677091,13786,0.001629033
726,812,34.23362335,579.2732804,599.8337009,5683.039014,4157.089844,0.001179781,3273.27417,0.000126132,284681.6875,0.024498642,0,0,0.16475882,0.22647588,0.931987,1203,0.85,0.085,0.09310987,0.585820896,0.282626766,0.164705882,0.226470588,0.214705882,0.15,0,0.002220804,4350,0.000514021
309,813,29.58846888,211.7901416,217.984564,7455.007437,102875,0.029195909,45235.03906,0.001743084,23865.3418,0.002053762,8785.248047,0.001992374,,,,,,,,,,,,,,0,,7143,0.000844058
746,814,22.68216902,114.6003612,118.7027704,3928.066059,108768,0.030868342,89386.26563,0.003444404,65699.41406,0.005653846,0,0,0.28682175,0.255813953,0.575356,1632,0.891576314,0.065054212,0.057503506,0.671787709,0.316176471,0.286821705,0.255813953,0.141472868,0.11627907,0,0.018802406,5319,0.000628523
156,815,71.85708425,339.3088709,345.2516837,8742.615872,13905.5,0.003946379,186249.2656,0.007176915,323372.0313,0.027828188,8763.09082,0.00198735,0.2152597,0.16621762,0.12534819,1953,0.761752988,0.125896414,0.012534819,0.766990291,0.197644649,0.215025907,0.160621762,0.067357513,0.101036269,0,0.005681764,21616,0.00255427
762,816,145.202514,401.8046912,424.5745597,8289.767194,0,0,665.8519897,2.56579E-05,29105.31445,0.002504695,0,0,0.23211747,0.1439621,0.5563913,2450,0.812438302,0.084896347,0.055063913,0.613569322,0.277959184,0.232011747,0.143906021,0.193832599,0.170337739,0,0.00494251,2557,0.00030215
713,817,327.9859342,329.7088628,381.8985614,6230.944539,5693.180176,0.001615724,219895.5781,0.00847344,478784.4063,0.041202396,0,0,,,,,,,,,,,,,,0,,12573,0.001485698
293,818,18.91120512,42.56471425,78.79479874,7790.172579,61344,0.017409418,260522.1094,0.01003894,59821.30859,0.005147998,35496.17969,0.00805005,0.1947619,0.85714286,0.24312896,2092,0.645957447,0.125957447,0.024312896,0.61627907,0.200764818,0.19047619,0.085714286,0.114285714,0.09047619,0,0.004599453,36725,0.004339636
62,819,4.644980456,51.50697956,361.8740617,6655.153802,5570.720215,0.00158097,70336.4375,0.002710339,27487.67773,0.002365487,17355.20898,0.003935925,0.191176471,0.19678431,0.2749149,2278,0.892887029,0.056066946,0.027491409,0.755136986,0.268656716,0.191176471,0.196078431,0.104575163,0.089869281,0,0.007230286,8648,0.001021897
723,820,201.8911245,619.1423061,490.3800178,6452.047182,4242.640137,0.001204061,105730.8828,0.004074226,22120.04102,0.001903568,0,0,,,,,,,,,,,,,,0,,6407,0.000757088
143,821,131.1718003,558.7365552,544.0563247,6701.863262,39685.69922,0.011262795,171566.2969,0.006611123,37167.64844,0.003198509,22348.50195,0.005068336,0.22598871,0.17344633,0.9483667,1707,0.688487585,0.138449962,0.009483667,0.702959831,0.207381371,0.225988701,0.107344633,0.177966102,0.093220339,0,0.005205655,24106,0.002848503
76,826,33.64902044,73.0652889,56.84652192,6162.916861,601.4849854,0.000170701,304538.6563,0.01173507,11550.04004,0.000993953,23213.60352,0.005264529,0.2459292,0.626348,0.1446482,2002,0.765022422,0.116591928,0.014464802,0.733140655,0.239260739,0.204592902,0.06263048,0.077244259,0.045929019,0,0.002949822,25768,0.003044894
511,827,83.76418213,276.669975,256.5327764,7999.666559,13427.7002,0.003810779,21316.83789,0.000821421,24526.08398,0.002110623,28807.03906,0.006533044,0.156118143,0.341772152,0.7689453,1607,0.91849255,0.043821209,0.076809453,0.595588235,0.294959552,0.156118143,0.341772152,0.213080169,0.078059072,0,0.010592051,12452,0.0014714
377,828,49.33397656,729.6383382,713.5515032,6757.204479,61658.80078,0.017498758,214505.4219,0.008265736,53070.53906,0.004567052,75369.16406,0.017092699,0.2424429,0.32538335,0.75376884,1928,0.888396157,0.056910569,0.075376884,0.66,0.304460581,0.240204429,0.325383305,0.091993186,0.110732538,0,0.022307499,10226,0.001208363
708,829,37.96160201,748.7486001,704.7010886,4789.586894,110.4729996,3.13522E-05,425351,0.016390444,3696.785156,0.000318132,0,0,0.194513716,0.31172698,0.631145,2199,0.794188862,0.084745763,0.063001145,0.690804598,0.364711232,0.194513716,0.311720698,0.14713217,0.1159601,0,0.029103362,4131,0.000488143
264,830,71.01929437,432.0716913,412.8426565,6698.029154,388.5650024,0.000110275,11691.8457,0.000450533,84321.91406,0.007256429,13190.68457,0.002991467,0.25425894,0.3834753,0.455814,1687,0.829268293,0.077891424,0.04505814,0.715942029,0.34795495,0.250425894,0.30834753,0.132879046,0.074957411,0,0.019753953,6882,0.000813217
260,831,76.5965855,417.7825446,371.3428862,6353.713358,311.8420105,8.85007E-05,287494.7813,0.011078303,53013.28906,0.004562125,27283.79883,0.006187594,0.293193717,0.27225139,0.5494555,1791,0.792413793,0.087586207,0.054945055,0.744186047,0.319932998,0.293193717,0.272251309,0.108202443,0.116928447,0,0.009815474,4811,0.000568495
11,832,123.2791233,169.0736896,165.660955,7035.250623,74154.89844,0.021045149,24639.44727,0.000949455,56916.47266,0.004898019,746.8674316,0.000169379,0.26393873,0.3172211,0.5769231,1330,0.836685438,0.067578439,0.050769231,0.761904762,0.343609023,0.260393873,0.310722101,0.096280088,0.126914661,0,0.016654904,12628,0.001492197
673,833,17.54014044,176.4592293,276.1482411,7458.814034,1526.959961,0.000433351,338189.2813,0.013031761,30386.71484,0.002614967,1950.258789,0.000442292,0.37237915,0.168246445,0.33288948,1594,0.840118431,0.064396743,0.033288948,0.689655172,0.264742785,0.372037915,0.168246445,0.125592417,0.125592417,0,0.016235846,11574,0.00136765
66,834,53.34575477,438.235607,43.89192744,7074.904522,8090.100098,0.002295969,411.3809204,1.58521E-05,23457.07422,0.002018628,28234.28906,0.006403152,0.22598871,0.17344633,0.9483667,1707,0.688487585,0.138449962,0.009483667,0.702959831,0.207381371,0.225988701,0.107344633,0.177966102,0.093220339,0,0.005205655,19125,0.002259919
517,835,83.92212808,108.5824009,188.4207141,7020.079952,27371.40039,0.007767999,431625.8125,0.016632237,48933.33203,0.00421102,11502.64063,0.002608642,0.186379928,0.39426523,0.45613,1392,0.722580645,0.134562212,0.004561003,0.829157175,0.200431034,0.186379928,0.039426523,0.039426523,0.139784946,0,0.002177214,7595,0.000897469
574,836,32.34458749,690.2886445,763.610798,7153.571976,10079.59961,0.002860589,522402.125,0.020130205,9493.791016,0.000817,36584.08984,0.008296773,0.19677419,0.25161293,0.87483176,1753,0.71627099,0.09612044,0.087483176,0.708724832,0.265259555,0.109677419,0.251612903,0.193548387,0.096774194,0,0.02110742,8687,0.001026506
365,838,121.338063,173.5756355,163.311461,3101.888363,11683.5,0.003315776,232005.7813,0.008940094,30482.38477,0.0026232,11760.41406,0.002667102,0.146341463,0.7317732,0.1213592,1382,0.90015361,0.067588326,0.001213592,0.703523694,0.148335745,0.146341463,0.073170732,0.092682927,0.12195122,0,0.006109873,6908,0.000816289
577,839,98.53267912,232.8552225,369.2548942,6398.543156,25887.5,0.007346869,513817.6563,0.019799411,88960.71875,0.007655627,366.7347107,8.31704E-05,0.1763675,0.1236225,0.243243,1952,0.812457684,0.092078538,0.02430243,0.718637993,0.195184426,0.170603675,0.102362205,0.120734908,0.102362205,0,0.008380922,13925,0.001645458
71,840,32.43299023,373.7826094,336.6333979,4058.339489,21815.90039,0.006191349,180994.2969,0.006974421,68229.07813,0.005871539,29167.16602,0.006614716,,,,,,,,,,,,,,0,,12547,0.001482625
135,841,8.116855228,825.0079646,799.7897418,5462.19647,27793,0.007887649,413161.8438,0.015920748,3312.77417,0.000285085,12669.74414,0.002873325,0.21895473,0.19452736,0.3558719,1039,0.7,0.128148148,0.003558719,0.678507993,0.193455245,0.218905473,0.109452736,0.104477612,0.129353234,0,0.026772562,12572,0.001485579
